"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027872","1.55.1","348","","","","0"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027873","1.55.2","44","","","","0"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Other commercial movements","Number","223","units","0","v1376027874","1.55.3","","..","","","0"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Private movements","Number","223","units","0","v1376027875","1.55.4","86","","","","0"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Government civil movements","Number","223","units","0","v1376027876","1.55.5","13","","","","0"
"2022-01","Canada","2021A000011124","Chibougamau/Chapais, Quebec","Government military movements","Number","223","units","0","v1376027877","1.55.6","","..","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027896","1.65.1","383","","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376027897","1.65.2","","..","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Other commercial movements","Number","223","units","0","v1376027898","1.65.3","","..","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Private movements","Number","223","units","0","v1376027899","1.65.4","8","","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Government civil movements","Number","223","units","0","v1376027900","1.65.5","14","","","","0"
"2022-01","Canada","2021A000011124","Comox, British Columbia","Government military movements","Number","223","units","0","v1376027901","1.65.6","200","","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027908","1.69.1","31","","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027909","1.69.2","24","","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Other commercial movements","Number","223","units","0","v1376027910","1.69.3","","..","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Private movements","Number","223","units","0","v1376027911","1.69.4","10","","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Government civil movements","Number","223","units","0","v1376027912","1.69.5","","..","","","0"
"2022-01","Canada","2021A000011124","Dauphin, Manitoba","Government military movements","Number","223","units","0","v1376027913","1.69.6","","..","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027914","1.71.1","90","","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376027915","1.71.2","21","","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Other commercial movements","Number","223","units","0","v1376027916","1.71.3","8","","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Private movements","Number","223","units","0","v1376027917","1.71.4","44","","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Government civil movements","Number","223","units","0","v1376027918","1.71.5","","..","","","0"
"2022-01","Canada","2021A000011124","Dawson Creek, British Columbia","Government military movements","Number","223","units","0","v1376027919","1.71.6","","..","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027860","1.50.1","133","","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376027861","1.50.2","67","","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Other commercial movements","Number","223","units","0","v1376027862","1.50.3","115","","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Private movements","Number","223","units","0","v1376027863","1.50.4","11","","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Government civil movements","Number","223","units","0","v1376027864","1.50.5","5","","","","0"
"2022-01","Canada","2021A000011124","Dryden Regional, Ontario","Government military movements","Number","223","units","0","v1376027865","1.50.6","","..","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027848","1.47.1","120","","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027849","1.47.2","65","","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Other commercial movements","Number","223","units","0","v1376027850","1.47.3","6","","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Private movements","Number","223","units","0","v1376027851","1.47.4","2","","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Government civil movements","Number","223","units","0","v1376027852","1.47.5","17","","","","0"
"2022-01","Canada","2021A000011124","Flin Flon, Manitoba","Government military movements","Number","223","units","0","v1376027853","1.47.6","","..","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027806","1.35.1","178","","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376027807","1.35.2","8","","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Other commercial movements","Number","223","units","0","v1376027808","1.35.3","28","","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Private movements","Number","223","units","0","v1376027809","1.35.4","16","","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Government civil movements","Number","223","units","0","v1376027810","1.35.5","","..","","","0"
"2022-01","Canada","2021A000011124","Fort Smith, Northwest Territories","Government military movements","Number","223","units","0","v1376027811","1.35.6","","..","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027794","1.28.1","144","","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027795","1.28.2","4","","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Other commercial movements","Number","223","units","0","v1376027796","1.28.3","2","","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Private movements","Number","223","units","0","v1376027797","1.28.4","22","","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Government civil movements","Number","223","units","0","v1376027798","1.28.5","44","","","","0"
"2022-01","Canada","2021A000011124","Gaspé, Quebec","Government military movements","Number","223","units","0","v1376027799","1.28.6","","..","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027776","1.24.1","486","","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Air carrier movements, level IV-VI","Number","223","units","0","v1376027777","1.24.2","652","","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Other commercial movements","Number","223","units","0","v1376027778","1.24.3","23","","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Private movements","Number","223","units","0","v1376027779","1.24.4","160","","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Government civil movements","Number","223","units","0","v1376027780","1.24.5","61","","","","0"
"2022-01","Canada","2021A000011124","Goose Bay, Newfoundland and Labrador","Government military movements","Number","223","units","0","v1376027781","1.24.6","52","","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027752","1.19.1","52","","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027753","1.19.2","82","","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Other commercial movements","Number","223","units","0","v1376027754","1.19.3","","..","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Private movements","Number","223","units","0","v1376027755","1.19.4","9","","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Government civil movements","Number","223","units","0","v1376027756","1.19.5","26","","","","0"
"2022-01","Canada","2021A000011124","Havre St-Pierre, Quebec","Government military movements","Number","223","units","0","v1376027757","1.19.6","","..","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027758","1.20.1","294","","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376027759","1.20.2","2","","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Other commercial movements","Number","223","units","0","v1376027760","1.20.3","2","","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Private movements","Number","223","units","0","v1376027761","1.20.4","10","","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Government civil movements","Number","223","units","0","v1376027762","1.20.5","","..","","","0"
"2022-01","Canada","2021A000011124","Hay River, Northwest Territories","Government military movements","Number","223","units","0","v1376027763","1.20.6","","..","","","0"
"2022-01","Canada","2021A000011124","Island Lake, Manitoba","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027746","1.18.1","574","","","","0"
"2022-01","Canada","2021A000011124","Island Lake, Manitoba","Air carrier movements, level IV-VI","Number","223","units","0","v1376027747","1.18.2","770","","","","0"
"2022-01","Canada","2021A000011124","Island Lake, Manitoba","Other commercial movements","Number","223","units","0","v1376027748","1.18.3","4","","","","0"
